Date,Close,High,Low,Open,Volume
01-07-2017,2470.300049,2484.040039,2407.699951,2431.389893,63348090000
01-08-2017,2471.649902,2490.870117,2417.350098,2477.100098,70784900000
01-09-2017,2519.360107,2519.439941,2446.550049,2474.419922,66624120000
01-10-2017,2575.26001,2582.97998,2520.399902,2521.199951,71088550000
01-11-2017,2647.580078,2657.73999,2557.449951,2583.209961,73416960000
01-12-2017,2673.610107,2694.969971,2605.52002,2645.100098,65531700000
01-01-2018,2823.810059,2872.870117,2682.360107,2683.72998,77318690000
01-02-2018,2713.830078,2835.959961,2532.689941,2816.449951,79933970000
01-03-2018,2640.870117,2801.899902,2585.889893,2715.219971,76803890000
01-04-2018,2648.050049,2717.48999,2553.800049,2633.449951,70194700000
01-05-2018,2705.27002,2742.23999,2594.620117,2642.959961,76011820000
01-06-2018,2718.370117,2791.469971,2691.98999,2718.699951,77891360000
01-07-2018,2816.290039,2848.030029,2698.949951,2704.949951,64898300000
01-08-2018,2901.52002,2916.5,2796.340088,2821.169922,69523070000
